source_file,region,region_code,sector,year,month,value,variable
elstat.xlsx,Kentriki Makedonia,EL52,K,2014,NaN,234472,turnover
elstat.xlsx,Kentriki Makedonia,EL52,L,2014,NaN,71597,turnover
elstat.xlsx,Kentriki Makedonia,EL52,M,2014,NaN,836440,turnover
elstat.xlsx,Kentriki Makedonia,EL52,N,2014,NaN,664136,turnover
elstat.xlsx,Kentriki Makedonia,EL52,O,2014,NaN,47540,turnover
elstat.xlsx,Kentriki Makedonia,EL52,P,2014,NaN,158661,turnover
elstat.xlsx,Kentriki Makedonia,EL52,Q,2014,NaN,524087,turnover
elstat.xlsx,Kentriki Makedonia,EL52,R,2014,NaN,131175,turnover
elstat.xlsx,Kentriki Makedonia,EL52,S,2014,NaN,156242,turnover
elstat.xlsx,Kentriki Makedonia,EL52,W,2014,NaN,1264,turnover
elstat.xlsx,Dytiki Makedonia,EL53,A,2014,NaN,270701,turnover
elstat.xlsx,Dytiki Makedonia,EL53,B,2014,NaN,23144,turnover
elstat.xlsx,Dytiki Makedonia,EL53,C,2014,NaN,600667,turnover
elstat.xlsx,Dytiki Makedonia,EL53,D,2014,NaN,25031,turnover
elstat.xlsx,Dytiki Makedonia,EL53,E,2014,NaN,37159,turnover
elstat.xlsx,Dytiki Makedonia,EL53,F,2014,NaN,330219,turnover
elstat.xlsx,Dytiki Makedonia,EL53,G,2014,NaN,1214576,turnover
elstat.xlsx,Dytiki Makedonia,EL53,H,2014,NaN,140690,turnover
elstat.xlsx,Dytiki Makedonia,EL53,I,2014,NaN,96678,turnover
elstat.xlsx,Dytiki Makedonia,EL53,J,2014,NaN,9502,turnover
elstat.xlsx,Dytiki Makedonia,EL53,K,2014,NaN,10725,turnover
elstat.xlsx,Dytiki Makedonia,EL53,L,2014,NaN,2333,turnover
elstat.xlsx,Dytiki Makedonia,EL53,M,2014,NaN,77189,turnover
elstat.xlsx,Dytiki Makedonia,EL53,N,2014,NaN,24527,turnover
elstat.xlsx,Dytiki Makedonia,EL53,O,2014,NaN,3133,turnover
elstat.xlsx,Dytiki Makedonia,EL53,P,2014,NaN,17146,turnover
elstat.xlsx,Dytiki Makedonia,EL53,Q,2014,NaN,44743,turnover
elstat.xlsx,Dytiki Makedonia,EL53,R,2014,NaN,10814,turnover
elstat.xlsx,Dytiki Makedonia,EL53,S,2014,NaN,16785,turnover
elstat.xlsx,Dytiki Makedonia,EL53,W,2014,NaN,40,turnover
elstat.xlsx,Ipeiros,EL54,A,2014,NaN,428758,turnover
elstat.xlsx,Ipeiros,EL54,B,2014,NaN,4268,turnover
elstat.xlsx,Ipeiros,EL54,C,2014,NaN,1059379,turnover
elstat.xlsx,Ipeiros,EL54,D,2014,NaN,31567,turnover
elstat.xlsx,Ipeiros,EL54,E,2014,NaN,30968,turnover
elstat.xlsx,Ipeiros,EL54,F,2014,NaN,174586,turnover
elstat.xlsx,Ipeiros,EL54,G,2014,NaN,1793922,turnover
elstat.xlsx,Ipeiros,EL54,H,2014,NaN,197433,turnover
elstat.xlsx,Ipeiros,EL54,I,2014,NaN,206520,turnover
elstat.xlsx,Ipeiros,EL54,J,2014,NaN,13322,turnover
elstat.xlsx,Ipeiros,EL54,K,2014,NaN,27122,turnover
elstat.xlsx,Ipeiros,EL54,L,2014,NaN,7701,turnover
elstat.xlsx,Ipeiros,EL54,M,2014,NaN,117624,turnover
elstat.xlsx,Ipeiros,EL54,N,2014,NaN,27792,turnover
elstat.xlsx,Ipeiros,EL54,O,2014,NaN,12415,turnover
elstat.xlsx,Ipeiros,EL54,P,2014,NaN,21035,turnover
elstat.xlsx,Ipeiros,EL54,Q,2014,NaN,53520,turnover
elstat.xlsx,Ipeiros,EL54,R,2014,NaN,14890,turnover
elstat.xlsx,Ipeiros,EL54,S,2014,NaN,21012,turnover
elstat.xlsx,Ipeiros,EL54,W,2014,NaN,98,turnover
elstat.xlsx,Thessalia,EL61,A,2014,NaN,989391,turnover
elstat.xlsx,Thessalia,EL61,B,2014,NaN,36058,turnover
elstat.xlsx,Thessalia,EL61,C,2014,NaN,2308358,turnover
elstat.xlsx,Thessalia,EL61,D,2014,NaN,105345,turnover
elstat.xlsx,Thessalia,EL61,E,2014,NaN,76600,turnover
elstat.xlsx,Thessalia,EL61,F,2014,NaN,356174,turnover
elstat.xlsx,Thessalia,EL61,G,2014,NaN,3641788,turnover
elstat.xlsx,Thessalia,EL61,H,2014,NaN,345059,turnover
elstat.xlsx,Thessalia,EL61,I,2014,NaN,406582,turnover
elstat.xlsx,Thessalia,EL61,J,2014,NaN,45724,turnover
elstat.xlsx,Thessalia,EL61,K,2014,NaN,39484,turnover
elstat.xlsx,Thessalia,EL61,L,2014,NaN,16141,turnover
elstat.xlsx,Thessalia,EL61,M,2014,NaN,322142,turnover
elstat.xlsx,Thessalia,EL61,N,2014,NaN,85812,turnover
elstat.xlsx,Thessalia,EL61,O,2014,NaN,15503,turnover
elstat.xlsx,Thessalia,EL61,P,2014,NaN,62194,turnover
elstat.xlsx,Thessalia,EL61,Q,2014,NaN,206131,turnover
elstat.xlsx,Thessalia,EL61,R,2014,NaN,31930,turnover
elstat.xlsx,Thessalia,EL61,S,2014,NaN,84148,turnover
elstat.xlsx,Thessalia,EL61,W,2014,NaN,256,turnover
elstat.xlsx,Sterea Elláda,EL64,A,2014,NaN,655632,turnover
elstat.xlsx,Sterea Elláda,EL64,B,2014,NaN,18022,turnover
elstat.xlsx,Sterea Elláda,EL64,C,2014,NaN,1585514,turnover
elstat.xlsx,Sterea Elláda,EL64,D,2014,NaN,24561,turnover
elstat.xlsx,Sterea Elláda,EL64,E,2014,NaN,58072,turnover
elstat.xlsx,Sterea Elláda,EL64,F,2014,NaN,315972,turnover
elstat.xlsx,Sterea Elláda,EL64,G,2014,NaN,2568936,turnover
elstat.xlsx,Sterea Elláda,EL64,H,2014,NaN,290107,turnover
elstat.xlsx,Sterea Elláda,EL64,I,2014,NaN,254406,turnover
elstat.xlsx,Sterea Elláda,EL64,J,2014,NaN,24609,turnover
elstat.xlsx,Sterea Elláda,EL64,K,2014,NaN,19244,turnover
elstat.xlsx,Sterea Elláda,EL64,L,2014,NaN,19931,turnover
elstat.xlsx,Sterea Elláda,EL64,M,2014,NaN,135609,turnover
elstat.xlsx,Sterea Elláda,EL64,N,2014,NaN,57998,turnover
elstat.xlsx,Sterea Elláda,EL64,O,2014,NaN,19991,turnover
elstat.xlsx,Sterea Elláda,EL64,P,2014,NaN,25252,turnover
elstat.xlsx,Sterea Elláda,EL64,Q,2014,NaN,94980,turnover
elstat.xlsx,Sterea Elláda,EL64,R,2014,NaN,22176,turnover
elstat.xlsx,Sterea Elláda,EL64,S,2014,NaN,32242,turnover
elstat.xlsx,Sterea Elláda,EL64,W,2014,NaN,249,turnover
elstat.xlsx,Ionia Nisia,EL62,A,2014,NaN,60055,turnover
elstat.xlsx,Ionia Nisia,EL62,B,2014,NaN,1218,turnover
elstat.xlsx,Ionia Nisia,EL62,C,2014,NaN,115887,turnover
elstat.xlsx,Ionia Nisia,EL62,D,2014,NaN,3279,turnover
elstat.xlsx,Ionia Nisia,EL62,E,2014,NaN,23893,turnover
elstat.xlsx,Ionia Nisia,EL62,F,2014,NaN,90779,turnover
elstat.xlsx,Ionia Nisia,EL62,G,2014,NaN,1427942,turnover
elstat.xlsx,Ionia Nisia,EL62,H,2014,NaN,163233,turnover
elstat.xlsx,Ionia Nisia,EL62,I,2014,NaN,644067,turnover
elstat.xlsx,Ionia Nisia,EL62,J,2014,NaN,12473,turnover
elstat.xlsx,Ionia Nisia,EL62,K,2014,NaN,9333,turnover
elstat.xlsx,Ionia Nisia,EL62,L,2014,NaN,11116,turnover
elstat.xlsx,Ionia Nisia,EL62,M,2014,NaN,61806,turnover
elstat.xlsx,Ionia Nisia,EL62,N,2014,NaN,108243,turnover
elstat.xlsx,Ionia Nisia,EL62,O,2014,NaN,7082,turnover
elstat.xlsx,Ionia Nisia,EL62,P,2014,NaN,10709,turnover
elstat.xlsx,Ionia Nisia,EL62,Q,2014,NaN,40219,turnover
elstat.xlsx,Ionia Nisia,EL62,R,2014,NaN,18707,turnover
elstat.xlsx,Ionia Nisia,EL62,S,2014,NaN,19663,turnover
elstat.xlsx,Ionia Nisia,EL62,W,2014,NaN,55,turnover
elstat.xlsx,Dytiki Elláda,EL63,A,2014,NaN,577438,turnover
elstat.xlsx,Dytiki Elláda,EL63,B,2014,NaN,12338,turnover
elstat.xlsx,Dytiki Elláda,EL63,C,2014,NaN,1134841,turnover
elstat.xlsx,Dytiki Elláda,EL63,D,2014,NaN,44502,turnover
elstat.xlsx,Dytiki Elláda,EL63,E,2014,NaN,38768,turnover
elstat.xlsx,Dytiki Elláda,EL63,F,2014,NaN,298445,turnover
elstat.xlsx,Dytiki Elláda,EL63,G,2014,NaN,3411972,turnover
elstat.xlsx,Dytiki Elláda,EL63,H,2014,NaN,407558,turnover
elstat.xlsx,Dytiki Elláda,EL63,I,2014,NaN,284378,turnover
elstat.xlsx,Dytiki Elláda,EL63,J,2014,NaN,41843,turnover
elstat.xlsx,Dytiki Elláda,EL63,K,2014,NaN,29560,turnover
elstat.xlsx,Dytiki Elláda,EL63,L,2014,NaN,9098,turnover
elstat.xlsx,Dytiki Elláda,EL63,M,2014,NaN,233607,turnover
elstat.xlsx,Dytiki Elláda,EL63,N,2014,NaN,43507,turnover
elstat.xlsx,Dytiki Elláda,EL63,O,2014,NaN,14804,turnover
elstat.xlsx,Dytiki Elláda,EL63,P,2014,NaN,60945,turnover
elstat.xlsx,Dytiki Elláda,EL63,Q,2014,NaN,139399,turnover
elstat.xlsx,Dytiki Elláda,EL63,R,2014,NaN,43646,turnover
elstat.xlsx,Dytiki Elláda,EL63,S,2014,NaN,34547,turnover
elstat.xlsx,Dytiki Elláda,EL63,W,2014,NaN,849,turnover
elstat.xlsx,Peloponnisos,EL65,A,2014,NaN,566879,turnover
elstat.xlsx,Peloponnisos,EL65,B,2014,NaN,18740,turnover
elstat.xlsx,Peloponnisos,EL65,C,2014,NaN,1413976,turnover
elstat.xlsx,Peloponnisos,EL65,D,2014,NaN,45423,turnover
elstat.xlsx,Peloponnisos,EL65,E,2014,NaN,61081,turnover
elstat.xlsx,Peloponnisos,EL65,F,2014,NaN,275022,turnover
elstat.xlsx,Peloponnisos,EL65,G,2014,NaN,3431336,turnover
elstat.xlsx,Peloponnisos,EL65,H,2014,NaN,283147,turnover
elstat.xlsx,Peloponnisos,EL65,I,2014,NaN,394103,turnover
elstat.xlsx,Peloponnisos,EL65,J,2014,NaN,24931,turnover
elstat.xlsx,Peloponnisos,EL65,K,2014,NaN,19102,turnover
elstat.xlsx,Peloponnisos,EL65,L,2014,NaN,10597,turnover
elstat.xlsx,Peloponnisos,EL65,M,2014,NaN,147074,turnover
elstat.xlsx,Peloponnisos,EL65,N,2014,NaN,51361,turnover
elstat.xlsx,Peloponnisos,EL65,O,2014,NaN,22315,turnover
elstat.xlsx,Peloponnisos,EL65,P,2014,NaN,31936,turnover
elstat.xlsx,Peloponnisos,EL65,Q,2014,NaN,101049,turnover
elstat.xlsx,Peloponnisos,EL65,R,2014,NaN,96890,turnover
elstat.xlsx,Peloponnisos,EL65,S,2014,NaN,39301,turnover
elstat.xlsx,Peloponnisos,EL65,W,2014,NaN,919,turnover
elstat.xlsx,Attiki,EL30,A,2014,NaN,697027,turnover
elstat.xlsx,Attiki,EL30,B,2014,NaN,462707,turnover
elstat.xlsx,Attiki,EL30,C,2014,NaN,40272905,turnover
elstat.xlsx,Attiki,EL30,D,2014,NaN,16393215,turnover
elstat.xlsx,Attiki,EL30,E,2014,NaN,669954,turnover
elstat.xlsx,Attiki,EL30,F,2014,NaN,6325262,turnover
elstat.xlsx,Attiki,EL30,G,2014,NaN,70156063,turnover
elstat.xlsx,Attiki,EL30,H,2014,NaN,8499639,turnover
elstat.xlsx,Attiki,EL30,I,2014,NaN,3342884,turnover
elstat.xlsx,Attiki,EL30,J,2014,NaN,9293189,turnover
elstat.xlsx,Attiki,EL30,K,2014,NaN,16621375,turnover
elstat.xlsx,Attiki,EL30,L,2014,NaN,1135879,turnover
elstat.xlsx,Attiki,EL30,M,2014,NaN,5936285,turnover
elstat.xlsx,Attiki,EL30,N,2014,NaN,3721625,turnover
elstat.xlsx,Attiki,EL30,O,2014,NaN,425795,turnover
elstat.xlsx,Attiki,EL30,P,2014,NaN,745978,turnover
elstat.xlsx,Attiki,EL30,Q,2014,NaN,2470547,turnover
elstat.xlsx,Attiki,EL30,R,2014,NaN,5149304,turnover
elstat.xlsx,Attiki,EL30,S,2014,NaN,618781,turnover
elstat.xlsx,Attiki,EL30,W,2014,NaN,35719,turnover
elstat.xlsx,Voreio Aigaio,EL41,A,2014,NaN,115776,turnover
elstat.xlsx,Voreio Aigaio,EL41,B,2014,NaN,2,turnover
elstat.xlsx,Voreio Aigaio,EL41,C,2014,NaN,215172,turnover
elstat.xlsx,Voreio Aigaio,EL41,D,2014,NaN,9921,turnover
elstat.xlsx,Voreio Aigaio,EL41,E,2014,NaN,13086,turnover
elstat.xlsx,Voreio Aigaio,EL41,F,2014,NaN,82417,turnover
elstat.xlsx,Voreio Aigaio,EL41,G,2014,NaN,1084859,turnover
elstat.xlsx,Voreio Aigaio,EL41,H,2014,NaN,89909,turnover
elstat.xlsx,Voreio Aigaio,EL41,I,2014,NaN,187045,turnover
elstat.xlsx,Voreio Aigaio,EL41,J,2014,NaN,19818,turnover
elstat.xlsx,Voreio Aigaio,EL41,K,2014,NaN,5263,turnover
elstat.xlsx,Voreio Aigaio,EL41,L,2014,NaN,4500,turnover
elstat.xlsx,Voreio Aigaio,EL41,M,2014,NaN,61452,turnover
elstat.xlsx,Voreio Aigaio,EL41,N,2014,NaN,44364,turnover
elstat.xlsx,Voreio Aigaio,EL41,O,2014,NaN,2,turnover
elstat.xlsx,Voreio Aigaio,EL41,P,2014,NaN,8358,turnover
elstat.xlsx,Voreio Aigaio,EL41,Q,2014,NaN,27072,turnover
elstat.xlsx,Voreio Aigaio,EL41,R,2014,NaN,9897,turnover
elstat.xlsx,Voreio Aigaio,EL41,S,2014,NaN,15220,turnover
elstat.xlsx,Voreio Aigaio,EL41,W,2014,NaN,48,turnover
elstat.xlsx,Notio Aigaio,EL42,A,2014,NaN,80844,turnover
elstat.xlsx,Notio Aigaio,EL42,B,2014,NaN,2,turnover
elstat.xlsx,Notio Aigaio,EL42,C,2014,NaN,306899,turnover
elstat.xlsx,Notio Aigaio,EL42,D,2014,NaN,16392,turnover
elstat.xlsx,Notio Aigaio,EL42,E,2014,NaN,38814,turnover
elstat.xlsx,Notio Aigaio,EL42,F,2014,NaN,228782,turnover
elstat.xlsx,Notio Aigaio,EL42,G,2014,NaN,2908795,turnover
elstat.xlsx,Notio Aigaio,EL42,H,2014,NaN,215817,turnover
elstat.xlsx,Notio Aigaio,EL42,I,2014,NaN,1827651,turnover
elstat.xlsx,Notio Aigaio,EL42,J,2014,NaN,27731,turnover
elstat.xlsx,Notio Aigaio,EL42,K,2014,NaN,12101,turnover
elstat.xlsx,Notio Aigaio,EL42,L,2014,NaN,41598,turnover
elstat.xlsx,Notio Aigaio,EL42,M,2014,NaN,111414,turnover
elstat.xlsx,Notio Aigaio,EL42,N,2014,NaN,218208,turnover
elstat.xlsx,Notio Aigaio,EL42,O,2014,NaN,2,turnover
elstat.xlsx,Notio Aigaio,EL42,P,2014,NaN,24743,turnover
elstat.xlsx,Notio Aigaio,EL42,Q,2014,NaN,58724,turnover
elstat.xlsx,Notio Aigaio,EL42,R,2014,NaN,57672,turnover
elstat.xlsx,Notio Aigaio,EL42,S,2014,NaN,45096,turnover
elstat.xlsx,Notio Aigaio,EL42,W,2014,NaN,630,turnover
elstat.xlsx,Kriti,EL43,A,2014,NaN,418975,turnover
elstat.xlsx,Kriti,EL43,B,2014,NaN,12476,turnover
elstat.xlsx,Kriti,EL43,C,2014,NaN,1208245,turnover
elstat.xlsx,Kriti,EL43,D,2014,NaN,59904,turnover
elstat.xlsx,Kriti,EL43,E,2014,NaN,77614,turnover
elstat.xlsx,Kriti,EL43,F,2014,NaN,423299,turnover
elstat.xlsx,Kriti,EL43,G,2014,NaN,4477334,turnover
elstat.xlsx,Kriti,EL43,H,2014,NaN,843667,turnover
elstat.xlsx,Kriti,EL43,I,2014,NaN,1451388,turnover
elstat.xlsx,Kriti,EL43,J,2014,NaN,253064,turnover
elstat.xlsx,Kriti,EL43,K,2014,NaN,124490,turnover
elstat.xlsx,Kriti,EL43,L,2014,NaN,49383,turnover
elstat.xlsx,Kriti,EL43,M,2014,NaN,268737,turnover
elstat.xlsx,Kriti,EL43,N,2014,NaN,623035,turnover
elstat.xlsx,Kriti,EL43,O,2014,NaN,9555,turnover
elstat.xlsx,Kriti,EL43,P,2014,NaN,45930,turnover
elstat.xlsx,Kriti,EL43,Q,2014,NaN,177561,turnover
elstat.xlsx,Kriti,EL43,R,2014,NaN,56681,turnover
elstat.xlsx,Kriti,EL43,S,2014,NaN,76566,turnover
elstat.xlsx,Kriti,EL43,W,2014,NaN,835,turnover
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,A,2015,NaN,676514,turnover
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,B,2015,NaN,118848,turnover
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,C,2015,NaN,1461859,turnover
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,D,2015,NaN,32189,turnover
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,E,2015,NaN,55857,turnover
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,F,2015,NaN,188144,turnover
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,G,2015,NaN,2957175,turnover
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,H,2015,NaN,223568,turnover
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,I,2015,NaN,307056,turnover
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,J,2015,NaN,93123,turnover
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,K,2015,NaN,18109,turnover
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,L,2015,NaN,12742,turnover
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,M,2015,NaN,142889,turnover
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,N,2015,NaN,51093,turnover
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,O,2015,NaN,4791,turnover
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,P,2015,NaN,43091,turnover
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,Q,2015,NaN,105948,turnover
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,R,2015,NaN,25739,turnover
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,S,2015,NaN,33915,turnover
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,W,2015,NaN,143,turnover
elstat.xlsx,Kentriki Makedonia,EL52,A,2015,NaN,1548755,turnover
elstat.xlsx,Kentriki Makedonia,EL52,B,2015,NaN,57112,turnover
elstat.xlsx,Kentriki Makedonia,EL52,C,2015,NaN,6122339,turnover
elstat.xlsx,Kentriki Makedonia,EL52,D,2015,NaN,248141,turnover
elstat.xlsx,Kentriki Makedonia,EL52,E,2015,NaN,250198,turnover
elstat.xlsx,Kentriki Makedonia,EL52,F,2015,NaN,1078924,turnover
elstat.xlsx,Kentriki Makedonia,EL52,G,2015,NaN,14530749,turnover
elstat.xlsx,Kentriki Makedonia,EL52,H,2015,NaN,1187425,turnover
elstat.xlsx,Kentriki Makedonia,EL52,I,2015,NaN,1273667,turnover
elstat.xlsx,Kentriki Makedonia,EL52,J,2015,NaN,277035,turnover
elstat.xlsx,Kentriki Makedonia,EL52,K,2015,NaN,221729,turnover
elstat.xlsx,Kentriki Makedonia,EL52,L,2015,NaN,74034,turnover
elstat.xlsx,Kentriki Makedonia,EL52,M,2015,NaN,926156,turnover
elstat.xlsx,Kentriki Makedonia,EL52,N,2015,NaN,580899,turnover
elstat.xlsx,Kentriki Makedonia,EL52,O,2015,NaN,41728,turnover
elstat.xlsx,Kentriki Makedonia,EL52,P,2015,NaN,147119,turnover
elstat.xlsx,Kentriki Makedonia,EL52,Q,2015,NaN,537146,turnover
elstat.xlsx,Kentriki Makedonia,EL52,R,2015,NaN,125742,turnover
elstat.xlsx,Kentriki Makedonia,EL52,S,2015,NaN,156679,turnover
elstat.xlsx,Kentriki Makedonia,EL52,W,2015,NaN,1119,turnover
elstat.xlsx,Dytiki Makedonia,EL53,A,2015,NaN,284564,turnover
elstat.xlsx,Dytiki Makedonia,EL53,B,2015,NaN,18010,turnover
elstat.xlsx,Dytiki Makedonia,EL53,C,2015,NaN,484556,turnover
elstat.xlsx,Dytiki Makedonia,EL53,D,2015,NaN,31191,turnover
elstat.xlsx,Dytiki Makedonia,EL53,E,2015,NaN,41498,turnover
elstat.xlsx,Dytiki Makedonia,EL53,F,2015,NaN,380699,turnover
elstat.xlsx,Dytiki Makedonia,EL53,G,2015,NaN,1168135,turnover
elstat.xlsx,Dytiki Makedonia,EL53,H,2015,NaN,133331,turnover
elstat.xlsx,Dytiki Makedonia,EL53,I,2015,NaN,92352,turnover
elstat.xlsx,Dytiki Makedonia,EL53,J,2015,NaN,9717,turnover
elstat.xlsx,Dytiki Makedonia,EL53,K,2015,NaN,9666,turnover
elstat.xlsx,Dytiki Makedonia,EL53,L,2015,NaN,2386,turnover
elstat.xlsx,Dytiki Makedonia,EL53,M,2015,NaN,70942,turnover
elstat.xlsx,Dytiki Makedonia,EL53,N,2015,NaN,19696,turnover
elstat.xlsx,Dytiki Makedonia,EL53,O,2015,NaN,2314,turnover
elstat.xlsx,Dytiki Makedonia,EL53,P,2015,NaN,15801,turnover
elstat.xlsx,Dytiki Makedonia,EL53,Q,2015,NaN,41329,turnover
elstat.xlsx,Dytiki Makedonia,EL53,R,2015,NaN,10654,turnover
elstat.xlsx,Dytiki Makedonia,EL53,S,2015,NaN,18058,turnover
elstat.xlsx,Dytiki Makedonia,EL53,W,2015,NaN,87,turnover
elstat.xlsx,Ipeiros,EL54,A,2015,NaN,432787,turnover
elstat.xlsx,Ipeiros,EL54,B,2015,NaN,3852,turnover
elstat.xlsx,Ipeiros,EL54,C,2015,NaN,1106288,turnover
elstat.xlsx,Ipeiros,EL54,D,2015,NaN,30571,turnover
elstat.xlsx,Ipeiros,EL54,E,2015,NaN,32652,turnover
elstat.xlsx,Ipeiros,EL54,F,2015,NaN,151188,turnover
elstat.xlsx,Ipeiros,EL54,G,2015,NaN,1681039,turnover
elstat.xlsx,Ipeiros,EL54,H,2015,NaN,174143,turnover
elstat.xlsx,Ipeiros,EL54,I,2015,NaN,203760,turnover
elstat.xlsx,Ipeiros,EL54,J,2015,NaN,15186,turnover
elstat.xlsx,Ipeiros,EL54,K,2015,NaN,22859,turnover
elstat.xlsx,Ipeiros,EL54,L,2015,NaN,6138,turnover
elstat.xlsx,Ipeiros,EL54,M,2015,NaN,103588,turnover
elstat.xlsx,Ipeiros,EL54,N,2015,NaN,27447,turnover
elstat.xlsx,Ipeiros,EL54,O,2015,NaN,9862,turnover
elstat.xlsx,Ipeiros,EL54,P,2015,NaN,19764,turnover
elstat.xlsx,Ipeiros,EL54,Q,2015,NaN,49864,turnover
elstat.xlsx,Ipeiros,EL54,R,2015,NaN,16369,turnover
elstat.xlsx,Ipeiros,EL54,S,2015,NaN,19582,turnover
elstat.xlsx,Ipeiros,EL54,W,2015,NaN,55,turnover
elstat.xlsx,Thessalia,EL61,A,2015,NaN,972424,turnover
elstat.xlsx,Thessalia,EL61,B,2015,NaN,26536,turnover
elstat.xlsx,Thessalia,EL61,C,2015,NaN,2442442,turnover
elstat.xlsx,Thessalia,EL61,D,2015,NaN,114504,turnover
elstat.xlsx,Thessalia,EL61,E,2015,NaN,79199,turnover
elstat.xlsx,Thessalia,EL61,F,2015,NaN,454943,turnover
elstat.xlsx,Thessalia,EL61,G,2015,NaN,3506374,turnover
elstat.xlsx,Thessalia,EL61,H,2015,NaN,323424,turnover
elstat.xlsx,Thessalia,EL61,I,2015,NaN,409060,turnover
elstat.xlsx,Thessalia,EL61,J,2015,NaN,35946,turnover
elstat.xlsx,Thessalia,EL61,K,2015,NaN,38347,turnover
elstat.xlsx,Thessalia,EL61,L,2015,NaN,30506,turnover
elstat.xlsx,Thessalia,EL61,M,2015,NaN,230469,turnover
elstat.xlsx,Thessalia,EL61,N,2015,NaN,81331,turnover
elstat.xlsx,Thessalia,EL61,O,2015,NaN,7886,turnover
elstat.xlsx,Thessalia,EL61,P,2015,NaN,55952,turnover
elstat.xlsx,Thessalia,EL61,Q,2015,NaN,200543,turnover
elstat.xlsx,Thessalia,EL61,R,2015,NaN,32332,turnover
elstat.xlsx,Thessalia,EL61,S,2015,NaN,69603,turnover
elstat.xlsx,Thessalia,EL61,W,2015,NaN,211,turnover
elstat.xlsx,Sterea Elláda,EL64,A,2015,NaN,619020,turnover
elstat.xlsx,Sterea Elláda,EL64,B,2015,NaN,10662,turnover
elstat.xlsx,Sterea Elláda,EL64,C,2015,NaN,1637184,turnover
elstat.xlsx,Sterea Elláda,EL64,D,2015,NaN,24819,turnover
elstat.xlsx,Sterea Elláda,EL64,E,2015,NaN,71181,turnover
elstat.xlsx,Sterea Elláda,EL64,F,2015,NaN,322047,turnover
elstat.xlsx,Sterea Elláda,EL64,G,2015,NaN,2493256,turnover
elstat.xlsx,Sterea Elláda,EL64,H,2015,NaN,301815,turnover
elstat.xlsx,Sterea Elláda,EL64,I,2015,NaN,253855,turnover
elstat.xlsx,Sterea Elláda,EL64,J,2015,NaN,23433,turnover
elstat.xlsx,Sterea Elláda,EL64,K,2015,NaN,18855,turnover
elstat.xlsx,Sterea Elláda,EL64,L,2015,NaN,18401,turnover
elstat.xlsx,Sterea Elláda,EL64,M,2015,NaN,128106,turnover
elstat.xlsx,Sterea Elláda,EL64,N,2015,NaN,63909,turnover
elstat.xlsx,Sterea Elláda,EL64,O,2015,NaN,21281,turnover
elstat.xlsx,Sterea Elláda,EL64,P,2015,NaN,22526,turnover
elstat.xlsx,Sterea Elláda,EL64,Q,2015,NaN,74805,turnover
elstat.xlsx,Sterea Elláda,EL64,R,2015,NaN,21756,turnover
elstat.xlsx,Sterea Elláda,EL64,S,2015,NaN,33678,turnover
elstat.xlsx,Sterea Elláda,EL64,W,2015,NaN,189,turnover
elstat.xlsx,Ionia Nisia,EL62,A,2015,NaN,63592,turnover
elstat.xlsx,Ionia Nisia,EL62,B,2015,NaN,1411,turnover
elstat.xlsx,Ionia Nisia,EL62,C,2015,NaN,123749,turnover
elstat.xlsx,Ionia Nisia,EL62,D,2015,NaN,3351,turnover
elstat.xlsx,Ionia Nisia,EL62,E,2015,NaN,23620,turnover
elstat.xlsx,Ionia Nisia,EL62,F,2015,NaN,94763,turnover
elstat.xlsx,Ionia Nisia,EL62,G,2015,NaN,1461090,turnover
elstat.xlsx,Ionia Nisia,EL62,H,2015,NaN,167419,turnover
elstat.xlsx,Ionia Nisia,EL62,I,2015,NaN,676118,turnover
elstat.xlsx,Ionia Nisia,EL62,J,2015,NaN,14641,turnover
elstat.xlsx,Ionia Nisia,EL62,K,2015,NaN,6698,turnover
elstat.xlsx,Ionia Nisia,EL62,L,2015,NaN,12293,turnover
elstat.xlsx,Ionia Nisia,EL62,M,2015,NaN,63858,turnover
elstat.xlsx,Ionia Nisia,EL62,N,2015,NaN,109079,turnover
elstat.xlsx,Ionia Nisia,EL62,O,2015,NaN,6130,turnover
elstat.xlsx,Ionia Nisia,EL62,P,2015,NaN,12299,turnover
elstat.xlsx,Ionia Nisia,EL62,Q,2015,NaN,38408,turnover
